id,action,part,cyl,engine
103355,TORQUED,BACK BONE BOLT,,
103356,TIGHTENED,,,
103357,REPLACED,,,
103358,,,,
103359,REPLACED,INTAKE GASKET,4,
103360,REPLACED,SPRING CONNECTOR BETWEEN #1 & 3 CYL,,
103361,STOP DRILLED,CRACK IN #3 ENG BAFFLE,,
103362,,,,
103363,REPLACED,BOLT,,
103364,REPLACED,ROCKER COVER GASKET,4,
103365,REPLACED,INTAKE GASKET,2 1,
103366,REPLACED,GASKET,,
103367,REPLACED,ROCKER COVER GASKET,,
103368,REPLACED,ROCKER COVER GASKET,4,
103369,SECURED,ALL ROCKER COVER SCREW,,
103370,,,,
103371,REPLACED,ROCKER COVER GASKET,,
103372,,,,
103373,STOP DRILLED,CRACK,,
103374,REPLACED,ROCKER GASKET,,
103375,TIGHTENED,ROCKER DRAIN LINE CLAMP,,
103376,REPLACED,GASKET,,
103377,REPLACED,GASKET,,
103378,REPLACED,GASKET,,
103379,REPLACED,GASKET,,
103380,REPLACED,ROCKER COVER GASKET,,
103381,SECURED,BAFFLE SEAL,,
103382,REPLACED,GASKET,,
103383,,,,
103384,,,,
103385,,,,
103386,,,,
103387,,,,
103388,,,,
103389,,,,
103390,,,,
103391,,,,
103392,,,,
103393,REPLACED,INTAKE GASKET,,
103394,,,,
103395,STOP DRILLED,CRACK,,
103396,,,,
103397,REPLACED,,,
103398,,,,
103399,STOP DRILLED,,,
103400,STOP DRILLED,CRACK,,
103401,STOP DRILLED,,,
103402,REPLACED,GASKET,,
103403,REPLACED,GASKET,,
103404,REPLACED,INTAKE GASKET,,
103405,REPLACED,ROCKER COVER GASKET,,
103406,REPLACED,,,
103407,REPLACED,INTAKE GASKET,2,
103408,,,,
103409,,,,
103410,REPLACED,ROCKER COVER GASKET,3,
103411,REPLACED,INTAKE GASKET,,
103412,REPLACED,GASKET,,
103413,REPLACED,GASKET,,
103414,REPLACED,GASKET,,
103415,REPLACED,GASKET,,
103416,REPLACED,INTAKE TUBE GASKET,2,
103417,REPLACED,INTAKE GASKET,2,
103418,REPLACED,INTAKE GASKET,,
103419,REPLACED,INTAKE GASKET,,
103420,REPLACED,GASKET,,
103421,,,,
103422,,,,
103423,REPLACED,,,
103424,,,,
103425,,,,
103426,,,,
103427,REPLACED,INTAKE GASKET,2,
103428,REPLACED,ROCKER COVER GASKET,3,
103429,REPLACED,GASKET,,
103430,REPLACED,INTAKE GASKET,,
103431,REPLACED,ROD,,
103432,REPLACED,INTAKE GASKET,,
103433,REPLACED,CONNECTING ROD,,
103434,REPLACED,INTAKE GASKET,,
103435,REPLACED,BOTH BAFFLE PLUG,,
103436,REPLACED,INTAKE GASKET,,
103437,REPLACED,ROCKER COVER GASKET,,
103438,REPLACED,EXHAUST PUSH ROD SEAL,3,
103439,REPLACED,GASKET,,
103440,,,,
103441,,,,
103442,,,,
103443,REPLACED,INTAKE GASKET,,
103444,REPLACED,INTAKE GASKET,,
103445,,,,
103446,,,,
103447,,,,
103448,,,,
103449,REPLACED,INTAKE GASKET,2,
103450,,,,
103451,,,,
103452,,,,
103453,REPLACED,SCREW,,
103454,,,,
103455,,,,
103456,REPLACED,INTAKE GASKET,,
103457,REPLACED,GASKET,,
103458,,,,
103459,,,,
103460,,,,
103461,,,,
103462,,,,
103463,,,,
103464,REPLACED,GASKET,,
103465,REPLACED,INTAKE GASKET,1,R/H
103466,STOP DRILLED,CRACK,,
103467,,,,
103468,,,,
103469,,,,
103470,REPLACED,INTAKE GASKET,2,
103471,REPLACED,ROCKER COVER GASKET,3,
103472,REPLACED,GASKET,,
103473,REPLACED,INTAKE GASKET,,
103474,REPLACED,INTAKE GASKET,,
103475,REPLACED,INTAKE GASKET,4 2,
103476,REPLACED,ROCKER COVER GASKET,,
103477,REPLACED,INTAKE GASKET,4,
103478,,,,
103479,REPLACED,INTAKE GASKET,,
103480,TIGHTENED,OIL RETURN LINE CLAMP,1,
103481,REPLACED,BAFFLE PLUG,,
103482,,,,
103483,,,,
103484,REPLACED,GASKETS ON #3 & 4 CYL,,
103485,,,,
103486,REPLACED,ROCKER COVER GASKET,,
103487,REPLACED,BAFFLE,,
103488,,,,
103489,REPLACED,INTAKE GASKET,3,
103490,,,,
103491,,,,
103492,,,,
103493,REPLACED,INTAKE GASKET,,
103494,REPLACED,ROCKER COVER,,
103495,REPLACED,INTAKE GASKETS ON R/H ENGINE,,
103496,,,,
103497,,,,
103498,REPLACED,,,
103499,REPLACED,INTAKE GASKET,,
103500,REPLACED,BAFFLE PLUG,,
103501,REPLACED,INTAKE GASKET,,
103502,REPLACED,GASKET,,
103503,REPLACED,GASKET,,
103504,,,,
103505,,,,
103506,REPLACED,INTAKE GASKET,,
103507,REPLACED,BAFFLE PLUG,,
103508,REPLACED,INTAKE GASKET,,
103509,,,,
103510,,,,
103511,,,,
103512,REPLACED,PLUG,,
103513,REPLACED,INTAKE GASKET,,
103514,,,,
103515,REPLACED,INTAKE GASKET,3 2,L/H
103516,REPLACED,INTAKE GASKET,4 3,R/H
103517,,,,
103518,TIGHTENED,LOOSE CYL #3 AFT BAFFLE SCREW,,
103519,,,,
103520,REPLACED,GASKET,,
103521,REPLACED,INTAKE GASKET,,
103522,REPLACED,GASKET,,
103523,REPLACED,GASKET,,
103524,,,,
103525,,,,
103526,REPLACED,INTAKE GASKET,,
103527,,,,
103528,,,,
103529,,,,
103530,,,,
103531,,,,
103532,REPLACED,INTAKE GASKET,2,
103533,REPLACED,INTAKE GASKET,,
103534,REPLACED,BAFFLE PLUG,,
103535,,,,
103536,STOP DRILLED,CRACK,,
103537,REPLACED,GASKET,,
103538,REPLACED,GASKET,,
103539,,,,
103540,REPLACED,GASKET,,
103541,REPLACED,GASKET,,
103542,REPLACED,INTAKE GASKET,,
103543,,,,
103544,REPLACED,GASKET,3,
103545,,,,
103546,REPLACED,GASKET,,
103547,REPLACED,BOTH GASKET,,
103548,REPLACED,GASKET,2,
103549,,,,
103550,,,,
103551,,,,
103552,REPLACED,GASKET,,
103553,REPLACED,GASKET,,
103554,REPLACED,INTAKE GASKET,2,
103555,,,,
103556,REPLACED,GASKET,,
103557,,,,
103558,REPLACED,GASKET,,
103559,REPLACED,BAFFLE SEAL,,
103560,STOP DRILLED,CRACK,,
103561,REPLACED,INTAKE GASKET,4,
103562,REPLACED,ROCKER COVER GASKET,,
103563,REPLACED,MISSING SCREW,,
103564,,,,
103565,REPLACED,BAFFLE PLUG,,
103566,,,,
103567,TIGHTENED,SCREW,,
103568,REPLACED,INTAKE GASKET,1,
103569,REPLACED,GASKET,,
103570,,,,
103571,STOP DRILLED,CRACK,,
103572,STOP DRILLED,CRACK,,
103573,REPLACED,INTAKE GASKET,,
103574,TIGHTENED,,,
103575,,,,
103576,ATTACHED,RUBBER BAFFLE SEAL,,
103577,REPLACED,INTAKE GASKET,,
103578,REPLACED,INTAKE GASKET,,
103579,REPLACED,ROCKER COVER GASKET,,
103580,,,,
103581,,,,
103582,,,,
103583,,,,
103584,REPLACED,INTAKE GASKET,,
103585,REPLACED,ROCKER COVER GASKET,,
103586,REPLACED,INTAKE GASKET,,
103587,,,,
103588,REPLACED,GASKET,,
103589,REPLACED,INTAKE GASKET,,
103590,REPLACED,ROCKER COVER GASKET,,
103591,,,,
103592,REPLACED,GASKET,,
103593,REPLACED,GASKET,,
103594,REPLACED,INTAKE GASKET,2,
103595,REPLACED,INTAKE GASKET,,
103596,REPLACED,INTAKE GASKET,,
103597,REPLACED,ROCKER COVER GASKET,,
103598,,,,
103599,,,,
103600,REPLACED,GASKET,,
103601,REPLACED,INTAKE GASKET,,
103602,,,,
103603,REPLACED,GASKET,,
103604,REPLACED,INTAKE GASKET,,
103605,REPLACED,GASKET,,
103606,,,,
103607,REPLACED,GASKET,,
103608,REPLACED,GASKET,,
103609,,,,
103610,REPLACED,RIVET,,
103611,,,,
103612,REPLACED,GASKET,,
103613,SECURED,R/H ENGINE,,
103614,REPLACED,INTAKE GASKET,4 3 2,L/H
103615,,,,
103616,REPLACED,INTAKE GASKET,,
103617,TIGHTENED,SCREW,,
103618,,,,
103619,REPLACED,GASKET,,
103620,,,,
103621,REPLACED,GASKET,,
103622,,,,
103623,,,,
103624,STOP DRILLED,CRACK,,
103625,REPLACED,INTAKE GASKET,,
103626,TIGHTENED,LOOSE BOLT,,
103627,SECURED,SIDE BAFFLE SEAL,2,
103628,STOP DRILLED,CRACK,,
103629,REPLACED,GASKET,,
103630,,,,
103631,,,,
103632,REPLACED,,,
103633,REPLACED,,,
103634,REPLACED,ADEL CLAMP,,
103635,REPLACED,INTAKE GASKET,3,
103636,REPLACED,ROCKER COVER GASKET,4,
103637,,,,
103638,,,,
103639,,,,
103640,,,,
103641,STOP DRILLED,CRACK,,
103642,REPLACED,INTAKE GASKET,2,
103643,REPLACED,ROCKER COVER GASKET,,
103644,STOP DRILLED,CRACK,,
103645,REPLACED,ROCKER COVER GASKET,,
103646,REPLACED,INTAKE GASKET,,
103647,REPLACED,ROCKER COVER GASKET,,
103648,,,,
103649,REPLACED,INTAKE GASKET,,
103650,REPLACED,ROCKER COVER GASKET,,
103651,REPLACED,INTAKE GASKET,3,
103652,,,,
103653,TIGHTENED,BAFFLE SCREW,3,
103654,REPLACED,GASKET,,
103655,SECURED,BAFFLE SEAL,,
103656,CLEANED,FWD & AFT OIL COOLER,,
103657,,,,
103658,REPLACED,ROCKER COVER GASKET,2,
103659,REPLACED,INTAKE GASKET,,
103660,STOP DRILLED,CRACK,,
103661,,,,
103662,REPLACED,GASKET,,
103663,,,,
103664,REPLACED,GASKET,,
103665,TIGHTENED,SCREW,,
103666,,,,
103667,REPLACED,INTAKE GASKET,,
103668,REPLACED,INTAKE GASKET,,
103669,SECURED,,,
103670,,,,
103671,REPLACED,INTAKE GASKET,,
103672,,,,
103673,REPLACED,ROCKER COVER GASKET,,
103674,REPLACED,INTAKE GASKETS ON R/H ENGINE,,
103675,REPLACED,INTAKE GASKET,,
103676,,,,
103677,,,,
103678,,,,
103679,,,,
103680,,,,
103681,TIGHTENED,BOLT,,
103682,REPLACED,GASKET,,
103683,,,,
103684,REPLACED,INTAKE GASKET,,
103685,REPLACED,INTAKE GASKET,,
103686,,,,
103687,,,,
103688,,,,
103689,TIGHTENED,SCREW,,
103690,,,,
103691,,,,
103692,,,,
103693,,,,
103694,,,,
103695,,,,
103696,,,,
103697,,,,
103698,,,,
103699,,,,
103700,REPLACED,INTAKE GASKET,,
103701,,,,
103702,TIGHTENED,SCREW,,
103703,SECURED,,,
103704,CLEANED,BOTH SNIFFLER VALVE,,
103705,,,,
103706,CLEANED,& SEALED BOLT,,
103707,REPLACED,GASKET,,
103708,STOP DRILLED,CRACK,,
103709,,,,
103710,,,,
103711,,,,
103712,REPLACED,ROCKER COVER GASKET,,
103713,,,,
103714,REPLACED,ROCKER COVER GASKET,4,
103715,REPLACED,INTAKE GASKET,,
103716,REPLACED,ROCKER COVER GASKET,,
103717,REPLACED,GASKET,,
103718,REPLACED,ROCKER COVER GASKET,,
103719,REPLACED,GASKET,,
103720,,,,
103721,,,,
103722,REPLACED,GASKET,,
103723,,,,
103724,,,,
103725,REPLACED,OIL COOLER,,
103726,,,,
103727,REPLACED,ROCKER COVER GASKET,,
103728,,,,
103729,,,,
103730,REPLACED,ROCKER COVER GASKET,,
103731,REPLACED,GASKET,,
103732,REPLACED,GASKET,,
103733,REPLACED,INTAKE GASKET,,
103734,REPLACED,SEAL,,
103735,REPLACED,,,
103736,,,,
103737,,,,
103738,REPLACED,GASKET,,
103739,REPLACED,GASKET,,
103740,REPLACED,GASKET,,
103741,REPLACED,ROCKER COVER GASKET,,
103742,REPLACED,GASKET,,
103743,REPLACED,INTAKE GASKET,,
103744,SECURED,SEAL,,
103745,REPLACED,GASKET,,
103746,REPLACED,INTAKE GASKET,,
103747,REPLACED,ROCKER COVER GASKET,,
103748,REPLACED,GASKET,,
103749,REPLACED,GASKET,,
103750,,,,
103751,REPLACED,INTAKE GASKET,,
103752,,,,
103753,SECURED,LOOSE SEAL,,
103754,,,,
103755,,,,
103756,,,,
103757,,,,
103758,SECURED,BAFFLE SEAL,,
103759,REPLACED,INTAKE GASKET,,
103760,STOP DRILLED,CRACK,,
103761,,,,
103762,REPLACED,INTAKE GASKET,,
103763,,,,
103764,REPLACED,INTAKE GASKET,,
103765,REPLACED,ROCKER COVER GASKET,4,
103766,REPLACED,GASKET,,
103767,REPLACED,INTAKE GASKET,,
103768,REPLACED,GASKET,,
103769,CLEANED,,,
103770,,,,
103771,REPLACED,INTAKE GASKET,3,
103772,REPLACED,INTAKE GASKET,,
103773,REPLACED,PLUG,,
103774,,,,
103775,,,,
103776,TIGHTENED,BOLT ON THE OIL COOLER,,
103777,REPLACED,INTAKE GASKET,,
103778,REPLACED,ROCKER COVER GASKET,2,
103779,STOP DRILLED,CRACKS ON #1 CYL BAFFLE,,
103780,,,,
103781,REPLACED,INTAKE GASKET,4,
103782,REPLACED,,,
103783,STOP DRILLED,CRACK,,
103784,,,,
103785,,,,
103786,,,,
103787,,,,
103788,,,,
103789,,,,
103790,,,,
103791,,,,
103792,REPLACED,GASKET,,
103793,REPLACED,ROCKER COVER GASKET,,
103794,REPLACED,GASKET,,
103795,TIGHTENED,ALL COVER,,
103796,REPLACED,,,
103797,REPLACED,INTAKE GASKET,2,
103798,REPLACED,GASKET,,
103799,,,,
103800,STOP DRILLED,CRACK,,
103801,REPLACED,GASKET,,
103802,REPLACED,INTAKE GASKET,,
103803,REPLACED,ROCKER COVER GASKET,,
103804,REPLACED,INTAKE GASKET,,
103805,,,,
103806,,,,
103807,,,,
103808,REPLACED,INTAKE GASKET,,
103809,REPLACED,ROCKER COVER GASKET,,
103810,CLEANED,,,
103811,REPLACED,GASKET,,
103812,,,,
103813,,,,
103814,REPLACED,INTAKE GASKET,,
103815,REPLACED,INTAKE GASKET,4,
103816,,,,
103817,,,,
103818,REPLACED,INTAKE GASKET,,
103819,REPLACED,VALVE COVER GASKET,3,
103820,REPLACED,VALVE COVER GASKET,,
103821,TIGHTENED,ALL SCREW,,
103822,REPLACED,GASKET,,
103823,REPLACED,GASKET,,
103824,REPLACED,INTAKE GASKET,,
103825,REPLACED,ROCKER COVER GASKET,,
103826,REPLACED,GASKET,,
103827,REPLACED,GASKET,,
103828,STOP DRILLED,CRACK,,
103829,SECURED,COWL SEAL ABOVE #4 CYL,,
103830,REPLACED,TUBE,,
103831,STOP DRILLED,CRACK,,
103832,SECURED,BAFFLE SEAL,,
103833,,,,
103834,,,,
103835,REPLACED,GASKET,,
103836,REPLACED,GASKET,,
103837,,,,
103838,STOP DRILLED,CRACK,,
103839,,,,
103840,REPLACED,GASKET,,
103841,STOP DRILLED,CRACK,,
103842,REPLACED,GASKET,,
103843,REPLACED,INTAKE GASKET,,
103844,,,,
103845,,,,
103846,,,,
103847,REPLACED,GASKET,,
103848,,,,
103849,REPLACED,GASKET,,
103850,REPLACED,GASKET,,
103851,SECURED,BAFFLE SEAL,,
103852,REPLACED,PLUG,1,
103853,REPLACED,PLUG,,
103854,,,,
103855,STOP DRILLED,CRACK,,
103856,STOP DRILLED,CRACK,,
103857,,,,
103858,,,,
103859,,,,
103860,,,,
103861,REPLACED,GASKET,,
103862,,,,
103863,,,,
103864,REPLACED,RIVET,,
103865,STOP DRILLED,CRACK,,
103866,REPLACED,INTAKE GASKET,,
103867,,,,
103868,REPLACED,GASKET,,
103869,,,,
103870,REPLACED,L/H ENG INTAKE GASKET,,
103871,,,,
103872,REPLACED,INTAKE TUBE FLANGE,,
103873,,,,
103874,REPLACED,INTAKE GASKET ON R/H ENGINE,4,
103875,REPLACED,INTAKE TUBE,4,L/H
103876,REPLACED,INTAKE GASKET,2,
103877,STOP DRILLED,CRACK,,
103878,REPLACED,GASKET,,
103879,TIGHTENED,ROCKER COVER SCREW,,
103880,REPLACED,ROCKER COVER GASKET,2,
103881,SECURED,SEAL,,
103882,,,,
103883,,,,
103884,,,,
103885,STOP DRILLED,CRACK,,
103886,REPLACED,GASKET,,
103887,,,,
103888,,,,
103889,REPLACED,GASKET,,
103890,,,,
103891,REPLACED,GASKET,,
103892,REPLACED,GASKET,,
103893,REPLACED,GASKET,,
103894,SECURED,BAFFLE SEAL,,
103895,CLEANED,,,
103896,REPLACED,ROCKER COVER GASKET,,
103897,,,,
103898,,,,
103899,TIGHTENED,ALL ROCKER COVER SCREW,,
103900,REPLACED,INTAKE GASKET,,
103901,,,,
103902,,,,
103903,,,,
103904,,,,
103905,,,,
103906,,,,
103907,,,,
103908,REPLACED,GASKET,,
103909,REPLACED,STAPLE WITH POP RIVET,,
103910,,,,
103911,,,,
103912,,,,
103913,REPLACED,INTAKE GASKET,4 2,
103914,REPLACED,INTAKE GASKET,,
103915,REPLACED,ROCKER COVER GASKET,,
103916,,,,
103917,,,,
103918,REPLACED,GASKET,,
103919,REPLACED,ROCKER COVER GASKET,,
103920,STOP DRILLED,CRACK,,
103921,SECURED,,,
103922,REPLACED,INTAKE GASKET,2,
103923,REPLACED,GASKET,,
103924,REPLACED,INTAKE GASKET,,
103925,ATTACHED,USING POP RIVET,,
103926,,,,
103927,REPLACED,GASKET,,
103928,REPLACED,GASKET,,
103929,REPLACED,GASKET,,
103930,REPLACED,GASKET,,
103931,,,,
103932,,,,
103933,,,,
103934,REPLACED,INTAKE GASKET,,
103935,,,,
103936,,,,
103937,,,,
103938,REPLACED,ROCKER COVER GASKET,1,R/H
103939,REPLACED,GASKET,,
103940,REPLACED,INTAKE GASKET,,
103941,REPLACED,ROCKER COVER,,
103942,,,,
103943,TIGHTENED,ALL SCREWS ON ROCKER COVER,,
103944,,,,
103945,,,,
103946,STOP DRILLED,CRACK,,
103947,SECURED,BAFFLE SEAL,,
103948,REPLACED,GASKET,,
103949,,,,
103950,,,,
103951,,,,
103952,,,,
103953,,,,
103954,,,,
103955,REPLACED,ROCKER COVER GASKET,,
103956,REPLACED,INTAKE GASKET,,
103957,,,,
103958,STOP DRILLED,CRACK,,
103959,,,,
103960,,,,
103961,,,,
103962,,,,
103963,REPLACED,CYL ASSY,,
103964,REPLACED,GASKET,,
103965,,,,
103966,,,,
103967,REPLACED,GASKET,,
103968,REPLACED,GASKET,,
103969,REPLACED,INTAKE GASKET,,
103970,STOP DRILLED,CRACK,,
103971,REPLACED,GASKET,,
103972,REPLACED,GASKET,,
103973,STOP DRILLED,CRACK,,
103974,,,,
103975,REPLACED,,3,
103976,,,,
103977,,,,
103978,,,,
103979,,,,
103980,,,,
103981,REPLACED,INTAKE GASKET,,
103982,REPLACED,ROCKER COVER GASKET,,
103983,REPLACED,GASKET,,
103984,REPLACED,GASKET,,
103985,TIGHTENED,CLAMP,,
103986,REPLACED,INTAKE GASKETS ON R/H ENGINE,,
103987,,,,
103988,CLEANED,,,
103989,REPLACED,INTAKE GASKET,,
103990,REPLACED,GASKET,,
103991,REPLACED,GASKET,,
103992,REPLACED,ROCKER COVER GASKET,,
103993,REPLACED,CONNECTING ROD,,
103994,,,,
103995,,,,
103996,REPLACED,GASKET,,
103997,REPLACED,GASKET,,
103998,REPLACED,ROCKER COVER GASKET,,
103999,REPLACED,ROCKER COVER GASKET,,
104000,REPLACED,INTAKE GASKET,,
104001,REPLACED,GASKET,,
104002,REPLACED,GASKET,,
104003,,,,
104004,REPLACED,GASKET,,
104005,REPLACED,ROCKER COVER GASKET,,
104006,,,,
104007,REPLACED,ROCKER COVER GASKET,4,
104008,,,,
104009,REPLACED,GASKET,,
104010,,,,
104011,REPLACED,INTAKE GASKET,4,
104012,REPLACED,GASKET,,
104013,REPLACED,INTAKE GASKET,,
104014,STOP DRILLED,,,
104015,REPLACED,ROCKER COVER GASKET,,
104016,REPLACED,GASKET,,
104017,REPLACED,BOTH GASKET,,
104018,STOP DRILLED,CRACK,,
104019,REPLACED,BAFFLE PLUG,,
104020,REPLACED,GASKET,,
104021,REPLACED,INTAKE GASKET,,
104022,STOP DRILLED,CRACK,,
104023,REPLACED,GASKET,,
104024,,,,
104025,REPLACED,GASKET,,
104026,REPLACED,INTAKE GASKET,2,
104027,,,,
104028,,,,
104029,,,,
104030,TIGHTENED,SCREW,,
104031,REPLACED,REPAIRED BAFFLE,,
104032,REPLACED,INTAKE GASKET,,
104033,,,,
104034,,,,
104035,,,,
104036,STOP DRILLED,CRACK & REPLACED SECTION OF BAFFLE SEAL,,
104037,,,,
104038,,,,
104039,REPLACED,ROCKER COVER GASKET,,
104040,REPLACED,GASKET,,
104041,,,,
104042,REPLACED,GASKET,,
104043,STOP DRILLED,CRACK,,
104044,STOP DRILLED,CRACK,,
104045,,,,
104046,REPLACED,R/H ENGINE INTAKE GASKET,,
104047,REPLACED,,,
104048,,,,
104049,REPLACED,GASKET,,
104050,REPLACED,INTAKE GASKET,,
104051,REPLACED,GASKET,,
104052,REPLACED,GASKET,,
104053,,,,
104054,,,,
104055,REPLACED,L/H ENG INTAKE GASKET,,
104056,REPLACED,ADEL CLAMP,,
104057,ATTACHED,CABLE & HOSE,,
104058,,,,
104059,STOP DRILLED,CRACK,,
104060,STOP DRILLED,CRACK,,
104061,,,,
104062,REPLACED,INTAKE GASKET,,
104063,,,,
104064,,,,
104065,,,,
104066,,,,
104067,REPLACED,BRACKET,,
104068,,,,
104069,REPLACED,,,
104070,,,,
104071,,,,
104072,,,,
104073,,,,
104074,,,,
104075,REPLACED,INTAKE GASKET,,
104076,REPLACED,GASKET,,
104077,REPLACED,ROCKER COVER GASKET,,
104078,,,,
104079,REPLACED,GASKET,,
104080,REPLACED,GASKET,,
104081,,,,
104082,,,,
104083,,,,
104084,,,,
104085,,,,
104086,,,,
104087,,,,
104088,,,,
104089,STOP DRILLED,,,
104090,,,,
104091,,,,
104092,,,,
104093,,,,
104094,REPLACED,INTAKE GASKET,,
104095,REPLACED,ROCKER COVER GASKET,,
104096,,,,
104097,REPLACED,GASKET,,
104098,REPLACED,ROCKER COVER GASKET,,
104099,REPLACED,INTAKE GASKET,,
104100,,,,
104101,REPLACED,GASKET,,
104102,REPLACED,INTAKE GASKET,,
104103,SECURED,,,
104104,REPLACED,ROCKER COVER GASKET,,
104105,REPLACED,INTAKE GASKET,,
104106,REPLACED,GASKET,,
104107,,,,
104108,,,,
104109,,,,
104110,REPLACED,,,
104111,,,,
104112,STOP DRILLED,CRACK,,
104113,REPLACED,TIE ROD,,
104114,ATTACHED,ENGINE BAFFLE SEAL,,
104115,STOP DRILLED,CRACK,,
104116,,,,
104117,,,,
104118,SECURED,ENGINE BAFFLE,,
104119,REPLACED,INTAKE GASKET,4,
104120,REPLACED,GASKET,,
104121,,,,
104122,,,,
104123,REPLACED,GASKET,,
104124,,,,
104125,,,,
104126,REPLACED,INTAKE GASKET,,
104127,,,,
104128,,,,
104129,,,,
104130,REPLACED,GASKET,,
104131,,,,
104132,REPLACED,GASKET,,
104133,REPLACED,ROCKER COVER GASKET,,
104134,REPLACED,INTAKE GASKET,,
104135,REPLACED,BAFFLE PLUG,,
104136,REPLACED,RIVET ON BAFFLE SEAL,,
104137,STOP DRILLED,CRACK,,
104138,,,,
104139,,,,
104140,REPLACED,GASKET,,
104141,REPLACED,GASKET,,
104142,REPLACED,GASKET,,
104143,,,,
104144,,,,
104145,,,,
104146,TIGHTENED,SCREW,,
104147,CLEANED,SNIFFLER VALVE,,
104148,REPLACED,,,
104149,REPLACED,GASKET,,
104150,,,,
104151,,,,
104152,REPLACED,GASKET,,
104153,,,,
104154,REPLACED,GASKET,,
104155,,,,
104156,REPLACED,GASKET,,
104157,REPLACED,INTAKE GASKET,,
104158,,,,
104159,REPLACED,GASKET,,
104160,REPLACED,INTAKE GASKET,,
104161,REPLACED,ROCKER COVER GASKET,,
104162,CLEANED,ENGINE AROUND FRONT CRANKSHAFT SEAL,,
104163,,,,
104164,,,,
104165,REPLACED,INTAKE GASKET,,
104166,REPLACED,ROCKER COVER GASKET,,
104167,,,,
104168,REPLACED,GASKET,,
104169,REPLACED,GASKET,,
104170,REPLACED,TIE ROD,,
104171,SECURED,BAFFLE SEAL,,
104172,REPLACED,GASKET,,
104173,REPLACED,INTAKE GASKET,,
104174,,,,
104175,,,,
104176,,,,
104177,,,,
104178,,,,
104179,REPLACED,RIVET,,
104180,REPLACED,GASKET,,
104181,STOP DRILLED,CRACK,,
104182,,,,
104183,REPLACED,ROCKER COVER GASKET,,
104184,REPLACED,GASKET,,
104185,,,,
104186,,,,
104187,REPLACED,INTAKE GASKET,,
104188,,,,
104189,REPLACED,GASKET,,
104190,,,,
104191,,,,
104192,TIGHTENED,SCREW,,
104193,REPLACED,GASKET,,
104194,REPLACED,GASKET,,
104195,REPLACED,GASKET,,
104196,,,,
104197,,,,
104198,REPLACED,,,
104199,,,,
104200,REPLACED,INTAKE GASKET,,
104201,SECURED,BAFFLE SEAL,,
104202,TORQUED,BOLT,,
104203,REPLACED,GASKET,,
104204,REPLACED,GASKET,,
104205,SECURED,BAFFLE SEAL,,
104206,,,,
104207,CLEANED,SNIFFLER VALVE,,
104208,,,,
104209,REPLACED,INTAKE GASKET,,
104210,CLEANED,OIL COOLER,,
104211,,,,
104212,REPLACED,RIVET,,
104213,REPLACED,GASKET,,
104214,REPLACED,GASKET,,
104215,REPLACED,INTAKE GASKET,,
104216,REPLACED,INTAKE GASKET,,
104217,REPLACED,BAFFLE ROD & SPRING,,
104218,,,,
104219,CLEANED,,,
104220,,,,
104221,,,,
104222,REPLACED,GASKET,,
104223,,,,
104224,REPLACED,GASKET,,
104225,,,,
104226,,,,
104227,,,,
104228,REPLACED,INTAKE GASKET,,
104229,REPLACED,GASKET,,
104230,,,,
104231,ATTACHED,,,
104232,REPLACED,GASKET,,
104233,,,,
104234,REPLACED,GASKET,,
104235,REPLACED,GASKET,,
104236,,,,
104237,,,,
104238,REPLACED,INTAKE GASKET,,
104239,REPLACED,ROCKER COVER GASKET,,
104240,,,,
104241,,,,
104242,,,,
104243,REPLACED,GASKET,,
104244,REPLACED,GASKET,,
104245,,,,
104246,,,,
104247,,,,
104248,REPLACED,GASKET,,
104249,REPLACED,ALL ROCKER COVER GASKET,,
104250,REPLACED,ROCKER COVER GASKET,,
104251,,,,
104252,,,,
104253,,,,
104254,SECURED,BAFFLE SEAL,,
104255,REPLACED,GASKET,,
104256,REPLACED,CYLINDER ASSY USING NEW LUECO CYL ASSY,,
104257,REPLACED,,,
104258,,,,
104259,,,,
104260,,,,
104261,REPLACED,ROCKER COVER GASKET,,
104262,REPLACED,GASKET,,
104263,REPLACED,GASKET,,
104264,REPLACED,GASKET,,
104265,SECURED,1 RIVET,,
104266,REPLACED,BOTH PLUG,,
104267,REPLACED,INTAKE GASKET,,
104268,,,,
104269,REPLACED,INTAKE GASKET,,
104270,,,,
104271,,,,
104272,,,,
104273,REPLACED,GASKET,,
104274,SECURED,,,
104275,,,,
104276,REPLACED,GASKET,,
104277,REPLACED,INTAKE GASKET,,
104278,REPLACED,ROCKER COVER GASKET,,
104279,TIGHTENED,ALL OIL DRAIN LINE HOSE CLAMP,,
104280,,,,
104281,CLEANED,BOTH SNIFFLER VALVE,,
104282,REPLACED,SCREW,,
104283,REPLACED,GASKET,,
104284,TORQUED,,,
104285,TORQUED,,,
104286,,,,
104287,REPLACED,,,
104288,,,,
104289,TIGHTENED,LOOSE SCREW,,
104290,REPLACED,GASKET,,
104291,SECURED,BAFFLE SEAL,4 2 1,
104292,,,,
104293,REPLACED,GASKET,,
104294,REPLACED,INTAKE GASKET,,
104295,REPLACED,GASKET,,
104296,SECURED,,,
104297,SECURED,,,
104298,SECURED,BAFFLE SEAL,,
104299,SECURED,BAFFLE,,
104300,,,,
104301,,,,
104302,,,,
104303,,,,
104304,REPLACED,GASKET,,
104305,REPLACED,GASKET,,
104306,,,,
