id,engine,part,problem,cylinders,details
101079,,,EXCEEDED,,MAX RPM
101080,L,BAFFLE,CRACKED,,IN 2 PLACES
101091,,ROCKER COVER GASKET,LEAKING,[4],
101092,,INTAKE GASKET,LEAKING,[2],
101093,,,COMPRESSION,[4],30/80
101094,,,POWER,,PARTIAL LOSS DURING CLIMB
101095,,,POWER,,PARTIAL LOSS DURING CLIMB
101096,,ROCKER COVER GASKET,LEAKING,[1],
101097,,,LEAKING,[2],
101098,,BAFFLE PLUGS,WORN,,
101099,,ROCKER COVER,LEAKING,[4],
101100,R,,LEAK,,OIL EVIDENCE ON SIDE OF ENGINE
101111,L,INTAKE,LEAKING,[],
101112,L,,LEAKS,[2],
101113,R,ROCKER COVER GASKET,LEAKING,[4],
101115,,INTAKE,LEAKING,[2],
101116,L,INDUCTION TUBE GASKET,LEAKING,[4],
101117,R,INTAKE GASKET,LEAKS,[3],
101118,L,INTAKE GASKET,LEAKING,[2],
101119,,,NEED,,ADJUSTMENT
101120,,,NEED,,ADJUSTMENT
101131,R,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101132,L,THRUST BUTTON,WORN,[3],OUT
101133,,ROCKER COVER GASKET,LEAKING,[1],
101134,,INTAKE GASKET,LEAKING,[2],
101135,L,INTAKES,LEAKING,"[1, 2, 4]",
101136,R,CYLINDER,COMPRESSION,[2],LOW
101137,L,INTAKES,LEAKING,"[1, 2, 4]",
101138,R,CYLINDER,COMPRESSION,[2],LOW
101139,,FWD BAFFLE,CRACKED,[2],
101140,,ROCKER BOX COVER GASKET,LEAKING,[4],
101151,R,BAFFLE,MISSING,,
101152,,ROCKER COVER,LEAKING,[2],
101153,R,BAFFLE BRACKET,MISSING,,
101154,,ROCKER COVER GASKET,LEAKING,[3],
101155,,ROCKER COVERS,LEAKING,"[1, 2, 4]",
101156,,SPARK PLUG BAFFLE PLUGS,WORN,,
101157,R,INTAKE,LEAKING,[3],
101158,L,INTAKE,LEAKING,[4],
101159,L,BAFFLE SPRING,BROKEN,,
101160,L,BAFFLE,REQUIRES,,
101171,,BAFFLE OUTER TIE,BROKEN,"[2, 4]",
101172,,BAFFLE INNER TIE,OUT_OF_PLACE,"[2, 4]",
101173,,ROCKER COVER,LEAKING,[2],
101174,L,,LEAK,,OIL
101175,L,,LEAK,,OIL
101176,L,ROCKER COVER,LEAKING,[2],
101177,R,ROCKER COVER,LEAKING,[2],
101178,R,ROCKER COVER THRUST BUTTON,BROKEN,[2],
101179,L,ROCKER COVER THRUST BUTTONS,BROKEN,[2],
101180,,BAFFLE SCREW,MISSING,[3],
101191,,ROCKER COVERS,LEAKING,"[3, 4]",
101192,R,BAFFLE,MISSING,[2],A BOLT
101193,R,BAFFLE,CRACKED,[4],AFT
101194,,ROCKER BOX COVER,LOOSE,,SCREWS
101195,,BAFFLE PLUGS,MISSING,,MANY FINGERS
101196,,ROCKER COVER,LEAKING,[2],
101197,,BAFFLE SCREW,LOOSE,,BEHIND DIPSTICK
101198,R,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101199,,ROCKER COVER,LEAKING,[2],
101200,L,BAFFLE SEAL,TORN,[4],ABOVE
101211,L,INTAKE GASKET,LEAKING,[4],
101212,L,ROCKER SHAFT THRUST BUTTONS,DETERIORATED,[3],
101213,R,ENGINE BAFFLE SEAL,LOOSE,,
101214,,,LEAKING,[4],
101215,,,LEAKING,[3],
101216,,,LEAKING,"[2, 4]",
101217,,ENGINE DATA PLATE,MISSING,,
101218,L,,LEAKING,"[3, 4]",
101219,R,,LEAKING,"[2, 3]",
101220,R,,LEAKING,[2],
101231,R,,COMPRESSION,[4],LOW
101232,R,,COMPRESSION,[4],LOW
101233,R,BAFFLE SEAL,LOOSE,[3],
101234,L,GASKET,LEAKING,[2],
101235,L,BAFFLE TIE ROD,BROKEN,,
101236,R,GASKET,LEAKING,[4],
101237,R,BAFFLE SEAL,LOOSE,[2],
101238,,,LEAKING,"[2, 4]",
101239,,MOUNT BRACKET,SHEARED,,RIVET
101240,L,BAFFLE PLUG HOLE,TOO LARGE,,
101251,,INTAKE,LEAKING,,
101252,,ROCKER COVER GASKET,LEAKING,[1],
101253,L,,WORN,,
101254,,,COUGHED,,
101255,,,COUGHED,,
101256,,INTAKE PIPE GASKET,LEAKING,[2],
101257,,ROCKER COVER GASKET,LEAKING,[2],
101258,R,OIL COOLER BAFFLE,CRACKED,,
101259,,ROCKER COVER GASKET,LEAKING,"[2, 3]",
101260,,BAFFLE SUPPORT ROD,BROKEN,,
101271,,,DAMAGE,,HIDDEN
101272,,INTAKE,LEAKING,[2],
101273,,ROCKER COVER,LEAKING,[3],
101274,R,INTAKE,LEAKING,"[1, 2]",
101275,,ROCKER COVER,LEAKING,[2],
101276,L,GASKET,LEAKING,[2],
101277,L,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3]",
101278,,ROCKER COVER,LEAKING,[2],
101279,,ROCKER COVER,LEAKING,[2],
101280,,ROCKER COVER,LEAKING,[4],
101291,,,LOOSE,[],GROUND
101292,,INTAKE GASKET,LEAKING,[4],
101293,,ROCKER COVER GASKET,LEAKING,[4],
101294,,BAFFLE SUPPORT STEEL ROD,MISSING,"[2, 4]",
101295,,INTAKE GASKETS,LEAKING,"[2, 4]",
101296,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101297,C,BAFFLE BRACKET,LOOSE,[3],SECURED TO ENGINE
101298,R,BAFFLE PLUG,NEED,[],TO BE REPLACED
101299,,ROCKER COVER GASKET,TORN,[3],
101300,,ROCKER COVER,LEAKING,[2],
101311,,AFT BAFFLE,CRACKED,[4],
101312,,ROCKER COVER GASKETS,LEAKING,"[4, 2]",
101313,L,INTAKE,LEAKING,[2],
101314,,ROCKER SHAFT THRUST PLUG,BROKEN,[2],
101315,L,ROCKER COVERS,LEAKING,"[2, 3, 4]",
101316,R,REAR BAFFLE,CRACKED,,
101317,,INTAKE GASKET,LEAKING,[2],
101318,,ROCKER GASKET,LEAKING,[3],
101319,L,INTAKE GASKETS,LEAKING,"[2, 3]",
101320,L,ROCKER COVER GASKET,LEAKING,[3],
101331,,,LEAKING,"[2, 3]",
101332,R,ENGINE BAFFLE,CRACKED,,
101333,,INTAKE GASKETS,LEAKING,"[1, 2]",
101334,,INTAKE GASKET,LEAKING,[4],
101335,,ROCKER COVER GASKET,LEAKING,[2],
101336,L,,LEAKING,[3],
101337,,BAFFLE,CRACKED,[4],
101338,,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3]",
101339,,ENGINE BAFFLE BRACKET,LOOSE,,
101340,,,OVERSPEED,,
101351,R,ROCKER GASKETS,LEAKING,"[2, 4]",
101352,,ROCKER COVER GASKET,LEAKING,[2],
101353,,ROCKER COVER GASKET,LEAKING,[3],
101354,L,ROCKER COVER,LEAKING,[3],
101355,L,INTAKE,LEAKING,[2],
101356,R,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101357,R,INTAKE GASKETS,LEAKING,"[1, 3]",
101358,,ROCKER GASKETS,LEAKING,"[1, 2, 3, 4]",
101359,,INTAKE GASKETS,LEAKING,"[2, 3]",
101360,,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3, 4]",
101371,,BAFFLE BRACKET,MISSING,,
101372,,INTAKE GASKETS,LEAKING,"[3, 4]",
101373,,INTAKE GASKET,LEAKING,[2],
101374,L,AFT BAFFLE,CRACKED,,
101375,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101376,R,AFT BAFFLE SUPPORT,SHEARED,,
101377,,TOP BAFFLE,CRACKED,,
101378,L,AFT BAFFLE,CRACKED,,
101379,L,SIDE BAFFLE,CRACKED,,
101380,R,SIDE BAFFLE,CRACKED,,
101391,,ROCKER COVER,LEAK,[2],
101392,,ROCKER COVERS,LEAK,"[1, 3, 4]",
101393,,ROCKER COVER GASKETS,LEAK,"[2, 1]",
101394,,ROCKER COVER GASKET,TORN,[3],
101395,R,ENGINE BAFFLE BRACKET,SHEARED,,RIVETS
101396,,INTAKE,LEAKING,[3],
101397,R,ENGINE BAFFLE,LOOSE,,SCREW
101398,,,DIRTY,,ENGINE
101399,,INTAKE,LEAKING,[2],
101400,R,BAFFLE,MISSING,,SCREW FRONT ON R/H SIDE
101411,R,ENGINE BAFFLE,MISSING,,
101412,,ROCKER COVER,LEAKING,"[2, 4]",
101414,,BAFFLE,CRACKED,[1],
101415,,ROCKER COVER,LEAKING,[3],
101418,L,BAFFLE,CRACKED,[3],
101419,R,INTAKE TUBE,LEAKING,[3],
101420,L,ROCKER BOX COVERS,LEAKING,"[2, 3, 4]",
101431,,ROCKER COVER,LEAKING,,
101432,,GASKET,GONE,[3],
101433,,OIL COOLER LINES,FALLING,,APART
101434,R,INTAKE GASKETS,LEAKING,[4],
101435,L,INTAKE GASKETS,LEAKING,[1],
101436,L,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101437,R,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3, 4]",
101438,,INTAKE GASKET,LEAKING,[4],
101439,R,,COMPRESSION,[3],(54/80)
101440,R,ROCKER COVERS,LEAKING,"[2, 3]",
101451,,EXHAUST VALVE PUSH ROD TUBE,LEAK,[3],APPEARS TO BE
101452,R,,LEAKING,"[2, 3, 4]",
101453,L,,LEAKING,"[2, 4]",
101454,L,ROCKER COVERS,LEAKING,"[1, 2, 4]",
101455,R,,COMPRESSION,[3],LOW
101456,R,,COMPRESSION,[3],LOW
101457,R,,COMPRESSION,[3],LOW
101458,R,,COMPRESSION,[3],LOW
101459,R,,COMPRESSION,[3],LOW
101460,R,,COMPRESSION,[3],LOW
101471,,,,,
101472,,ROCKER COVERS,LEAKING,"[1, 3, 4]",
101473,,ROCKER COVER GASKET,LEAKING,[2],
101474,,ROCKER COVER GASKET,LEAKING,[2],
101475,,SPARK PLUG ACCESS HOLE,ELONGATED,[4],
101476,,ROCKER COVER,LEAKING,[2],
101477,,INTAKE GASKET,LEAKING,[2],
101478,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101479,,INTAKE GASKET,LEAKING,[2],
101480,,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3]",
101491,L,BAFFLE,CRACK,[3],
101492,L,TIE ROD AFT NUT,MI,"[1, 3]",
101493,L,GASKETS,LEAKING,"[2, 3, 4]",
101494,L,GASKETS,LEAKING,"[1, 3]",
101495,R,GASKETS,LEAKING,"[1, 3]",
101496,,PIPE,NEED,[3],RESWEDGED INTO SUMP
101497,,BAFFLE MOUNTING SCREW,LOOSE,,
101498,,TUBE GASKET,LEAKING,[2],
101499,,INTAKE,LEAKING,[1],
101500,,GASKET,LEAKING,[2],
101511,L,INTER-CYLINDER BAFFLE,LOOSE,,
101512,L,BAFFLE WIRE,LOOSE,,
101513,L,INTAKE GASKET,LEAKING,[2],
101514,R,INTAKE GASKET,LEAKING,[3],
101515,L,BACK BAFFLE,CRACKED,,
101516,L,INTAKE,LEAKING,[2],
101517,L,ROCKER COVER,LEAKING,[3],
101518,,ENGINE BAFFLE,CRACKED,,
101519,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101520,R,FWD BAFFLE,CRACKED,,
101531,R,INTAKE TUBE GASKET,LEAKING,[],
101532,R,BAFFLE TIE ROD SPACER,LOOSE,"[1, 3]",
101533,L,INTAKE GASKET,LEAKING,[3],
101534,R,INTAKE GASKET,LEAKING,[2],
101535,,AFT BAFFLE I/B MOUNT RIVETS,SHEARED,[3],
101536,L,INTAKE,LEAKING,[4],
101537,L,FWD BAFFLE SEAL,TORN,[2],
101538,R,FWD CYL BAFFLE SEAL,TORN,[2],
101539,L,SNIFFLER VALVE HOSE ADEL CLAMP RUBBER,WORN OUT,[],
101540,L,ROCKER COVERS,LEAKING,"[1, 2, 3]",
101551,,,,,
101552,L,BAFFLE TIE ROD,PULLED,,THROUGH
101553,L,INTAKE GASKET,LEAKING,[2],
101554,L,BAFFLE SEAL,LOOSE,[4],
101555,R,BAFFLE SEAL,LOOSE,[1],
101556,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101557,R,BURNER CAN DRAIN,CONTACTING,,BOTTOM CO
101558,R,BURNER CAN DRAIN,CONTACTING,,BOTTOM CO
101559,R,FWD BAFFLE SEAL,LOOSE,,
101560,,ENGINE DATA PLATE,MISSING,,
101571,L,INTAKES,LEAKING,"[2, 4]",
101572,,INTAKE GASKET,LEAKING,[2],
101573,,ROCKER COVER GASKET,LEAKING,[2],
101574,,INTAKE,LEAKING,[4],
101575,,FWD BAFFLE,CHAFING,,ON MUFFLER HEAT SHROUD
101576,,ROCKER COVER GASKET,LEAKING,[2],
101577,,GOV BAFFLE SEAL,COMING OFF,[1],
101578,,INTAKE,LEAKING,[1],
101579,L,,DROPPED,,350 RPM ON RUN UP
101580,L,,DROPPED,,350 RPM ON RUN UP
101591,,INTAKE GASKET,LEAKING,[2],
101592,,ROCKER COVER GASKET,LEAKING,[3],
101593,,BAFFLE SCREW,LOOSE,[3],
101594,R,ENGINE BAFFLE SEAL,LOOSE,,
101595,,ROCKER COVER GASKET,LEAKING,[4],
101596,,ADEL CLAMP BRACKET,BROKEN,,
101597,,ROCKER COVER GASKET,NEED,[4],REPLACED
101598,,INTAKES,LEAKING,"[2, 3]",
101599,,BAFFLE PLUGS,MISSING,,TOO MANY TABS
101600,,ROCKER COVERS,LEAKING,"[2, 4]",
101611,,ROCKER COVER GASKETS,LEAKING,[1],
101612,,,QUIT,,
101613,R,,STAY,,OPEN
101614,R,BAFFLE TIE ROD,BROKEN,,
101615,,INTAKE,LEAKING,[2],
101616,L,INTAKE GASKET,LEAKING,[2],
101617,R,EXHAUST STACK,MISSING,[1],
101618,R,CYL BAFFLE SEAL,TEARING,[4],
101619,R,CRANKCASE HALF BOLT,LEAKING,,
101620,,BAFFLE,BROKEN,[4],
101631,,,ROUGH,,
101632,,,ROUGH,,
101633,,,ROUGH,,
101634,,,ROUGH,,
101635,,,ROUGH,,
101636,R,BAFFLE SEAL,LOOSE,,
101637,R,BAFFLE SEAL,LOOSE,,
101638,,ROCKER COVERS,LEAKING,"[2, 4]",
101639,,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3, 4]",
101640,,INTAKE GASKET,LEAKING,[3],
101651,,INTAKE,LEAKING,[4],
101652,R,WIRING CLAMP,NOT,,ATTACHED
101653,R,TACH GEN,SEEP,,
101654,,,DISCONNECTED,[2],OIL RETURN LINE WAS & FITTING REMOVED
101655,,BAFFLE,WORN,"[1, 2, 3]",THRU AFT
101656,,DRAIN TUBE,CHAFING,[2],
101657,,BAFFLE,CRACKED,[2],BEYOND STOP DRILL
101658,,BRACKET,BROKEN,,AT BOLT
101659,,,DISCONNECTED,[2],OIL RETURN LINE WAS & FITTING REMOVED
101660,,ROCKER COVER,LEAKING,[2],
101671,R,BAFFLE SUPPORT ROD,BROKEN,"[1, 3]",
101672,,BAFFLE,SHEARED,[3],RIVET
101673,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101674,,,TORN,[2],BAFFLE SEAL IS FWD OF L/H & R/H ENGINES
101675,R,,NO,[3],EGT
101676,L,BAFFLE,CRACKED,[3],AFT
101677,,INTAKE GASKET,LEAKING,[4],
101678,,ROCKER COVER,LEAKING,[2],
101679,,INTAKE GASKET,LEAKING,[2],
101680,R,INDUCTION TUBE GASKET,LEAKING,[2],
101691,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101692,,INTAKE,LEAKING,[2],
101693,,INTAKE,LEAKING,[4],
101694,,INTAKE GASKET,LEAKING,[4],
101695,,,,,FOD ON TOP OF ENGINE
101696,,INTAKE,LEAKING,[1],
101697,,BAFFLE SPARK PLUG ACCESS PLUG,WORN,,
101698,,INTAKE TUBE,LOOSE,[4],
101699,,INTAKE GASKET,LEAKING,[2],
101700,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101711,,INTAKE GASKET,LEAKING,[4],
101712,,ROCKER GASKET,LEAKING,[4],
101713,,BAFFLE PLUGS,WORN,,
101714,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101715,,ROCKER COVER GASKET,LEAKING,[2],
101716,,,ROUGH,,DURING GO AROUND FROM A SIMULATED ENG FAILURE
101717,L,EXHAUST VALVE,BAD,[4],
101718,R,INTAKE,LEAKING,[3],
101719,L,ROCKER COVERS,LEAKING,"[1, 3]",
101720,L,EXHAUST VALVE,BAD,[4],
101731,,ROCKER COVER GASKET,LEAKING,[2],
101732,,INTAKE TUBE,LEAKING,[2],
101733,,ROCKER COVER GASKET,LEAKING,[4],
101734,,ROCKER COVER GASKET,LEAKING,[4],
101735,,INTAKE GASKETS,LEAKING,"[2, 4]",
101736,,INTAKE,LEAKING,[4],
101737,,ROCKER COVERS,LEAKING,"[2, 3]",
101738,,,SQUEALING,,HIGH PITCHED NOISE HEARD DURING FLIGHT
101739,,,LOW,,POWER AVAILABLE. HELO REQUIRED LMP TO HOVER
101740,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101751,,ROCKER COVER,LEAKING,,
101752,L,,,,
101753,,ROCKER COVER GASKET,LEAKING,[1],
101754,,INTAKE,LEAKING,[2],
101755,,ROCKER COVERS,LEAKING,"[1, 2]",
101756,,,DIED,,
101757,,,OVERSPEED,,
101758,,ROCKER COVER SCREW,MISSING,[2],
101759,,ROCKER COVER GASKET,LEAKING,[1],
101760,,INTAKE GASKET,LEAKING,[2],
101771,,ROCKER COVER GASKET,LEAKING,[2],
101772,,INTAKE GASKET,LEAKING,[2],
101773,,INTAKE GASKET,LEAKING,[4],
101774,L,,LEAKING,"[2, 4]",
101775,R,BAFFLE BRACKET,CRACKED,[4],
101776,R,INTAKE GASKET,LEAKING,[3],
101777,L,ROCKER COVER,LEAKING,[2],
101778,L,ROCKER COVER GASKETS,LEAKING,[3],
101779,R,ROCKER COVER GASKET,LEAKING,[3],
101780,,INDUCTION TUBE GASKET,LEAKING,[2],
101791,,,ROUGH,,DURING CRUISE
101792,,,ROUGH,,DURING CRUISE
101793,,INTAKE,LEAKING,[3],
101794,,BAFFLE PLUGS,WORN,,
101795,R,BAFFLE,CRACKED,,
101796,,ROCKER COVER GASKET,LEAKING,[1],
101797,,ROCKER COVER GASKET,LEAKING,[4],
101798,,ROCKER COVER GASKET,LEAKING,[4],
101799,,,MISSING,[4],SCREW ON ROCKER COVER
101800,,INTAKE,LEAKING,[4],
101811,,,CHOKED,,BACK FIRED
101812,,ENGINE CASE HALF,LEAKING,,
101813,,ENGINE CASE HALF,LEAKING,,
101814,,INTAKE TUBE,LEAKING,[4],
101815,,ROCKER COVER,LEAKING,[1],
101816,L,IDLER GEAR,SPALLING,,FUEL PUMP CAM
101817,L,IDLER GEAR,SPALLING,,FUEL PUMP CAM
101818,,ROCKER COVER GASKET,LEAKING,[2],
101819,,INTAKE,LEAKING,[4],
101820,,ROCKER COVER,LEAKING,[2],
101831,,ROCKER COVERS,LEAKING,"[1, 3]",
101832,,ROCKER COVERS,LEAKING,"[2, 4]",
101833,,,MISSING,[4],BOLT FROM CYL HEAD
101834,,,MISSING,[4],BOLT FROM CYL HEAD
101835,,INTAKE,LEAKING,"[2, 3]",
101836,,ROCKER COVER,LEAKING,[2],
101837,,INDUCTION TUBE GASKET,LEAKING,[2],
101838,,INDUCTION TUBE GASKET,LEAKING,[4],
101839,R,,REACHED,,2770 RPM ON TAKE OFF
101840,,INTAKE GASKET,LEAKING,[4],
101851,,OIL COOLER,GAP,,FROM COWLING & BOX ON BOTTOM
101852,,,LOOSE,[1],CLAMP
101853,,ROCKER COVER,LEAKING,[3],
101854,,ROCKER COVER,LEAKING,"[2, 4]",
101855,,ROCKER COVER GASKET,TORN,[4],
101856,,INTAKE,LEAKING,[4],
101857,L,ENGINE BAFFLE SEAL,LOOSE,,RIVETS
101858,R,,MISSING,,REAR ENGINE BAFFLE MOUNTING SCREW & BRACKET RIVE
101859,,INTAKE GASKETS,LEAKING,"[1, 3]",
101860,,BAFFLE PLUG,BROKEN,[4],TEETH ARE
101871,,INTAKE GASKETS,LEAKING,"[2, 4]",
101872,,INTAKE GASKET,LEAKING,[4],
101873,,INDUCTION TUBE GASKET,LEAKING,[2],
101874,,BAFFLE PLUGS,BAD,,
101875,,ROCKER COVER,LEAKING,[3],
101876,,ROCKER COVER GASKET,LEAKING,[2],
101877,,INDUCTION TUBE GASKET,LEAKING,[3],
101878,R,ENGINE BAFFLE MOUNTING SCREW,MISSING,,
101879,,,,,"RAN SMOOTHLY AFTER ENGINE START LEAN PROCEDURE, THEN RAN VER"
101880,,,,,"RAN SMOOTHLY AFTER ENGINE START LEAN PROCEDURE, THEN RAN VER"
101891,L,,START,,
101892,L,BAFFLE PLUG,DAMAGE,,
101893,,BAFFLE SCREW,MISSING,[2],
101894,,,HESITATION,,ROUGHNESS 30 SEC AFTER TAKEOFF
101895,,VALVE COVERS,LEAKING,,
101896,,INTAKES,LEAKING,"[2, 4]",
101897,,ROCKER COVERS,LEAKING,"[2, 3]",
101898,,INDUCTION TUBE GASKET,LEAKING,[3],
101899,,INTAKE GASKETS,LEAKING,"[2, 4]",
101900,,INTAKE GASKET,LEAKING,[2],
101911,,INTAKE,LEAKING,[4],
101912,,INTAKES,LEAKING,"[2, 4]",
101913,,ENGINE BAFFLE PLUGS,BAD,,
101914,R,ENGINE BAFFLE MOUNT SCREW,LOOSE,,
101915,L,BAFFLE TIE,BROKEN,,
101916,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101917,,ENGINE BAFFLE,CRACKED,,
101918,,INTAKE GASKET,LEAKING,[4],
101919,,INTAKE GASKET,LEAKING,[2],
101920,,,COMPERSSION,[2],READING LOW
101931,,,LEAKING,"[2, 3, 4]",
101932,,ENGINE BAFFLE PLUGS,DAMAGED,,
101933,,,COMPRESSION,[1],LOW
101934,,,COMPRESSION,[1],LOW
101935,,,COMPRESSION,[1],LOW
101936,,BAFFLE,CRACKED,"[1, 3]",SIDE
101937,,BOLT,NEED,[2],RECOTTER PINN
101938,,ROCKER COVER GASKET,LEAKING,[1],
101939,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101940,,BAFFLE SUPPORT,SHEARED,[3],RIVET
101951,,INDUCTION TUBE GASKET,LEAKING,,
101952,R,BAFFLE SEAL,LOOSE,,
101953,,INTAKE,LEAKING,"[2, 4]",
101954,,INTAKE GASKET,LEAKING,[4],
101955,,INTAKE GASKETS,LEAKING,"[1, 3]",
101956,,ROCKER COVER GASKETS,LEAKING,"[3, 4, 1]",
101957,R,BAFFLING,SHEARED,,
101958,,SPARK PLUG BOSS THREADS,DAMAGED,[3],
101959,R,BAFFLE PLUG,WORN,,
101960,L,BAFFLE,CRACKED,,
101971,,ENGINE BAFFLE SEAL,LOOSE,,
101972,R,,LEAKING,"[2, 4]",
101973,,INTAKE GASKET,LEAKING,[2],
101974,R,BAFFLE PLUG,MISSING,,
101975,,BAFFLE PLUGS,BROKEN,,SEVERAL FINGERS
101976,,BAFFLE PLUG,WORN,,
101977,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101978,L,ENG BAFFLE SCREW,MISSING,,
101979,R,ENG BAFFLE CROSSTIE,BROKEN,"[2, 4]",
101980,R,ROCKER BOX COVERS,LEAKING,"[2, 3, 4]",
101991,L,ROCKER COVER,LEAKING,[3],
101992,R,PROP SHAFT SEAL,SEEPING,,
101993,R,PROP SHAFT SEAL,SEEPING,,
101994,,ROCKER COVER GASKET,LEAKING,[3],
101995,,INTAKE GASKET,LEAKING,[2],
101996,L,BAFFLE PLUG,MISSING,,
101997,,INTAKE GASKETS,LEAKING,"[2, 4]",
101998,,ROCKER COVER GASKET,LEAKING,[3],
101999,,INTAKE GASKET,LEAKING,[1],
102000,L,I/B BAFFLE SPRING,BROKEN,,
102011,,ROCKER COVERS,LEAKING,"[2, 3, 4]",
102012,,INTAKE GASKET,LEAKING,[4],
102013,L,ROCKER COVER,LEAKING,[3],
102014,,ENGINE LEFT REAR BAFFLE,CRACKED,[2],@ INTER-CYLINDER CONNECT
102015,,ROCKER GASKET,LEAKING,[2],
102016,,BAFFLE TIE WIRE,LOOSE,"[1, 3]",
102017,,INTAKE GASKETS,LEAKING,"[2, 4]",
102018,,,MISSING,"[3, 4]",BOLT CONNECTING UPPER ENDS OF AFT BAFFLES
102019,R,ENGINE BAFFLE,LOOSE,,MOUNTING SCREW
102020,R,ENG BAFFLE,CRACKED,[1],FRONT UPPER R/H SIDE
102031,R,,SHUT,,DOWN
102032,R,INTAKE,LEAKING,[2],
102033,R,ROCKER COVER,LEAKING,[3],
102034,R,ROCKER COVER,LEAKING,"[2, 4]",
102035,L,ROCKER COVER,LEAKING,[3],
102040,R,INTAKE GASKET,LEAKING,[3],
102051,R,VALVE COVERS,LEAKING,"[1, 2, 3, 4]",
102052,L,BAFFLE PLUG,WORN,,
102053,,OIL COOLER FLANGE,CRACK,,
102054,,,LEAKING,"[1, 3]",
102055,,ROCKER COVER GASKET,LEAKING,[4],
102056,,BAFFLE,CRACKED,"[1, 3]",
102057,,ROCKER BOX COVER SCREW,MISSING,[3],
102058,,INTAKE,LEAKING,[4],
102059,,INTAKE,LEAKING,[4],
102060,,INTAKE GASKET,LEAKING,[2],
102071,,ROCKER COVER,LEAKING,,
102072,,COOLING BAFFLE ATTACHMENT BRACKET,,,
102073,L,ENGINE COOLING BAFFLE SEAL,LOOSE,[],
102074,,COOLING BAFFLE ATTACHMENT BRACKET,,,
102075,,ROCKER GASKET,SEEPING,[1],
102076,,ROCKER COVER GASKET,LEAKING,[4],
102077,,INTAKE GASKET,TORN,[1],
102078,,ROCKER GASKETS,LEAKING,"[1, 3]",
102079,,ROCKER GASKET,LEAKING,[4],
102080,,PUSH ROD SEALS,LEAKING,[3],
102091,R,GROUND STRAP,NEED,,SECURED
102092,,BAFFLE,CRACKED,"[1, 3]",
102093,R,BAFFLE SEALS,TORN,"[2, 4]",
102094,R,INTAKE GASKETS,LEAKING,"[2, 4]",
102095,L,INTAKE GASKETS,LEAKING,"[2, 4]",
102096,L,ROCKER GASKETS,LEAKING,"[2, 3, 4]",
102097,R,ROCKER GASKETS,LEAKING,"[2, 3]",
102098,,SCREW,LOOSE,,BEHIND OIL FILLER TUBE
102099,,SCREW,LOOSE,,BEHIND OIL FILLER TUBE
102100,,SPARK PLUG CAP,LOOSE,[3],ON #3 BOTTOM SPARK PLUG
102111,,BAFFLE PLUGS,WORN,,
102112,,ANCHOR ASSY,BROKEN,[1],
102113,,BAFFLE,CRACKED,[2],
102114,,INTAKE GASKET,LEAKING,[2],
102115,,ROCKER GASKETS,LEAKING,"[2, 3]",
102116,,INTAKE GASKETS,LEAKING,"[3, 4]",
102117,R,STACK,BROKEN_OFF,[2],
102118,,INTAKE GASKET,LEAKING,[4],
102119,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
102120,R,ENGINE COOLING BAFFLE,MISSING,,SCREW
102131,,ROCKER GASKET,SEEPING,[3],
102132,,INTAKE GASKET,LEAKING,[2],
102133,,ROCKER COVERS,LEAKING,"[1, 3, 4]",
102134,,INTAKE,LEAKING,[2],
102135,,INDUCTION TUBE GASKET,LEAKING,[2],
102136,,INTAKE,LEAKING,[2],
102137,,BAFFLE PLUGS,NEED,[2],TO BE REPLACED
102138,,SIDE BAFFLE SEAL,LOOSE,[2],STAPLES
102139,,ROCKER GASKETS,LEAKING,"[2, 4]",
102140,,,COULD NOT START,,
102151,L,INTAKE,LEAKING,[3],
102152,R,GASKETS,LEAKING,"[3, 4]",
102153,,GASKET,LEAKING,[1],
102154,,INTAKE,LEAKING,[4],
102155,,ROCKER COVER,LEAKING,[4],
102156,,GASKET,LEAKING,[4],
102157,,GASKET,LEAKING,[2],
102158,,GASKET,LEAKING,[4],
102159,,GASKET,LEAKING,[2],
